,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
625,VC_617_1,1,0,544.3577335674577,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted34;size=2
626,VC_618_0,2,64.40982756564784,148.62780765034492,0.302340135818465,0.05087196459748376,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted1889;size=2,contigs_cluasted2113;size=2"
627,VC_619_0,7,2210.5885114993002,1916.5598459390894,0.5356212861878689,1.2285647741257906e-10,2.6457513110645907,9.38083151964686,21,18,0.8571428571428571,7.058115250019337,1,1,1,"contigs_cluasted335;size=1,contigs_cluasted356;size=1,contigs_cluasted70;size=2,contigs_cluasted72;size=1,contigs_cluasted77;size=4,contigs_cluasted91;size=1,uncultured~crAssphage"
628,VC_61_0,5,784.8846702545566,0,1.0,0.0,2.23606797749979,7.681145747868608,10,10,1.0,6.007620752807367,1,1,1,"Aeromonas~phage~pAh6-C,Enterobacteria~phage~phiEcoM-GJ1,Erwinia~phage~vB_EamM-Y2,Pectobacterium~phage~PM1,Shewanella~phage~Spp001"
629,VC_620_0,4,1491.4593092362688,562.2478836396643,0.7262278256656861,6.858823205421493e-05,2.8284271247461903,4.242640687119285,6,6,1.0,3.6697473667585183,1,1,1,"contigs_cluasted1000003;size=1,contigs_cluasted74;size=2,contigs_cluasted78;size=2,contigs_cluasted90;size=2"
630,VC_621_0,2,264.42361213290724,525.3060747350236,0.3348280006816151,0.05173766065745619,2.0,2.0,1,1,1.0,2.0,1,1,1,"contigs_cluasted84;size=4,contigs_cluasted89;size=8"
631,VC_622_0,2,1.6611800423050864,8.902606682166475,0.15725232680596213,0.08711569412401249,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8580;size=3,contigs_cluasted8641;size=1"
632,VC_623_0,3,87.02091675016142,381.56176298684215,0.18571091189073127,0.0024376473893933594,5.656854249492381,6.855654600401044,3,3,1.0,6.356649124731809,1,1,1,"contigs_cluasted254;size=1,contigs_cluasted435;size=1,contigs_cluasted599;size=1"
633,VC_625_0,2,128.42022602558495,525.4978316408099,0.19638580785469037,0.05288739749315776,6.855654600401044,6.855654600401044,1,1,1.0,6.855654600401044,1,1,1,"contigs_cluasted227;size=1,contigs_cluasted37;size=1"
634,VC_626_0,2,51.350391245519845,175.22754590815555,0.22663456067521565,0.05054331296739566,4.0,4.0,1,1,1.0,4.0,1,1,1,"contigs_cluasted10000050;size=1,contigs_cluasted10000072;size=1"
635,VC_627_0,3,51.19946070927908,61.49659208301407,0.45431458725216695,0.003381872292399094,0.0,2.6457513110645907,3,3,1.0,1.7638342073763937,1,1,1,"contigs_cluasted4113;size=1,contigs_cluasted5569;size=1,contigs_cluasted5810;size=1"
636,VC_628_0,2,1.117111997937367,11.454642255078133,0.08885887963244375,0.11033568095992341,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted8139;size=1,contigs_cluasted8804;size=3"
637,VC_629_0,2,6.344843845116222,63.27979740929507,0.09112928599419139,0.06289132692490829,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8527;size=1,contigs_cluasted8620;size=1"
638,VC_62_0,3,64.0778841704329,370.5537424389008,0.14743033007128348,0.011317277435528328,6.928203230275509,7.874007874011811,3,3,1.0,7.472661403383743,1,1,1,"Idiomarinaceae~phage~Phi1M2-2,Pseudoalteromonas~phage~H103,Vibrio~phage~pYD21-A"
639,VC_630_0,1,0,310.35404607558587,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted241;size=1
640,VC_631_0,2,27.76167188107984,7.400105440685311,0.7895412005779173,0.18554668476134878,4.0,4.0,1,1,1.0,4.0,1,1,1,"contigs_cluasted1880;size=1,contigs_cluasted938;size=1"
641,VC_632_0,14,1443.3955329850564,651.4741397851072,0.689014477486026,7.304681464092883e-35,0.0,3.0,91,91,1.0,1.8628278493551418,1,1,1,"contigs_cluasted4244;size=6,contigs_cluasted4497;size=8,contigs_cluasted5969;size=1,contigs_cluasted6060;size=2,contigs_cluasted6095;size=1,contigs_cluasted6164;size=1,contigs_cluasted6185;size=1,contigs_cluasted6278;size=1,contigs_cluasted6311;size=1,contigs_cluasted6401;size=1,contigs_cluasted8213;size=1,contigs_cluasted8524;size=2,contigs_cluasted8606;size=2,contigs_cluasted8745;size=1"
642,VC_633_0,6,268.3820664795387,39.53017415091173,0.8716186986591579,3.941477204073512e-06,1.0,2.449489742783178,15,15,1.0,1.8669418425241378,1,1,1,"contigs_cluasted4660;size=2,contigs_cluasted6905;size=1,contigs_cluasted6906;size=2,contigs_cluasted7958;size=3,contigs_cluasted8323;size=1,contigs_cluasted8615;size=1"
643,VC_634_0,5,1142.0012208682742,879.3776062477735,0.5649615032812014,2.410891824328032e-07,4.0,6.6332495807108,10,10,1.0,5.238062595262343,1,1,1,"contigs_cluasted1000006;size=4,contigs_cluasted174;size=8,contigs_cluasted179;size=7,contigs_cluasted180;size=1,contigs_cluasted280;size=6"
644,VC_635_0,3,32.17944496534439,108.79149451729901,0.22827006107387385,0.01519141098828875,6.928203230275509,7.874007874011811,3,3,1.0,7.472661403383743,1,1,1,"contigs_cluasted259;size=2,contigs_cluasted448;size=1,contigs_cluasted927;size=1"
645,VC_636_0,3,110.52441317847196,494.1943211198242,0.1827699505733394,0.007203786082126297,4.242640687119285,6.782329983125268,3,3,1.0,5.674990223414851,1,1,1,"contigs_cluasted502;size=1,contigs_cluasted607;size=1,contigs_cluasted694;size=1"
646,VC_637_0,7,466.225475255525,219.30111814584788,0.6800983065328757,2.517576136217183e-10,0.0,2.0,21,21,1.0,0.7967643241699465,1,1,1,"contigs_cluasted4878;size=3,contigs_cluasted5345;size=1,contigs_cluasted5415;size=3,contigs_cluasted5425;size=1,contigs_cluasted5456;size=1,contigs_cluasted5462;size=1,contigs_cluasted5464;size=1"
647,VC_638_0,1,0,21.78020248389144,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted7194;size=1
648,VC_639_0,3,14.485014881188427,183.2089812710509,0.07326987750317855,0.10699923514731474,5.656854249492381,6.855654600401044,3,3,1.0,6.252502282763941,1,1,1,"contigs_cluasted2235;size=1,contigs_cluasted2411;size=1,contigs_cluasted3190;size=1"
649,VC_63_0,5,1127.178968765382,1354.0612478479718,0.45428046878261114,6.337297306015248e-08,1.4142135623730951,8.246211251235321,10,10,1.0,6.993462205036044,2,1,1,"Aeromonas~phage~pIS4-A,Salmonella~phage~64795_sal3,Salmonella~phage~IME207,Salmonella~phage~Vi~II-E1,Vibrio~phage~pYD38-A"
650,VC_640_0,2,25.382251926454906,41.082368115020735,0.3818911762470879,0.10564977366685535,6.164414002968976,6.164414002968976,1,1,1.0,6.164414002968976,1,1,1,"contigs_cluasted1076;size=1,contigs_cluasted2056;size=1"
651,VC_641_0,2,1.4850917824753074,13.646809838751231,0.09814310320337194,0.28537519402908695,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted8925;size=1,contigs_cluasted8939;size=1"
652,VC_642_0,5,393.38267731564815,229.5980519011572,0.6314524011203337,0.0004204915743898622,4.0,5.830951894845301,10,10,1.0,4.769406275392106,1,1,1,"contigs_cluasted1463;size=1,contigs_cluasted1629;size=1,contigs_cluasted286;size=1,contigs_cluasted480;size=1,contigs_cluasted723;size=1"
653,VC_643_0,6,184.7716891366703,173.75118454093268,0.5153693186751142,0.00010034876123750582,4.242640687119285,8.426149773176359,15,15,1.0,6.360287269553362,1,1,1,"contigs_cluasted1510;size=1,contigs_cluasted1824;size=1,contigs_cluasted2109;size=2,contigs_cluasted2503;size=1,contigs_cluasted489;size=1,contigs_cluasted497;size=2"
654,VC_644_0,2,64.43498473770015,195.47153682099605,0.24791599822611,0.2806379180672889,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"contigs_cluasted1799;size=1,contigs_cluasted1981;size=1"
655,VC_645_0,4,173.40810930210222,40.78911724470689,0.809572150385462,0.00030836304479955526,4.123105625617661,7.483314773547883,6,6,1.0,5.810442264823565,1,1,1,"contigs_cluasted1000;size=1,contigs_cluasted2299;size=1,contigs_cluasted2761;size=1,contigs_cluasted372;size=1"
656,VC_646_0,3,11.724161979367771,16.724017648731852,0.4121234515753429,0.04068056461703773,3.7416573867739413,4.795831523312719,3,3,1.0,4.3733548683475005,1,1,1,"contigs_cluasted1001;size=1,contigs_cluasted1099;size=1,contigs_cluasted7908;size=1"
657,VC_647_0,2,1.9622100379873129,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted10033;size=1,contigs_cluasted10216;size=1"
658,VC_648_0,5,565.4425779813386,18.589320460741533,0.9681707103493337,0.002910333203905442,1.4142135623730951,3.872983346207417,10,10,1.0,3.212447297724657,1,1,1,"contigs_cluasted1003;size=3,contigs_cluasted1333;size=2,contigs_cluasted1876;size=1,contigs_cluasted791;size=2,contigs_cluasted973;size=3"
659,VC_649_0,3,23.8908063503497,27.559984657259204,0.4643428387100319,0.025093093384487664,3.7416573867739413,5.196152422706632,3,3,1.0,4.645936603160191,1,1,1,"contigs_cluasted1005;size=1,contigs_cluasted1877;size=1,contigs_cluasted936;size=1"
660,VC_64_0,5,1261.48206248684,2120.125214169109,0.3730421540062192,5.3181925087611925e-08,2.6457513110645907,5.656854249492381,10,10,1.0,4.282360421385189,2,1,1,"Enterobacter~phage~Arya,Escherichia~phage~vB_EcoM-ep3,Escherichia~phage~vB_EcoM_ECO1230-10,Escherichia~phage~vB_EcoM_ECOO78,Pseudomonas~phage~PPpW-3"
661,VC_650_0,1,0,1908.9541422719044,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1;size=4
662,VC_650_1,1,0,2161.5262450687364,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted3;size=6
663,VC_650_2,3,702.8069911910422,4028.173231161508,0.14855420191157787,0.007692982437410968,7.681145747868608,7.810249675906654,3,3,1.0,7.745787372063365,1,1,1,"contigs_cluasted109;size=1,contigs_cluasted32;size=4,contigs_cluasted52;size=1"
664,VC_650_3,1,0,2120.1831054234044,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted6;size=1
665,VC_650_4,1,0,1800.2832876593718,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted31;size=2
666,VC_651_0,3,132.93476442486346,665.9369492183077,0.1664031435267977,0.062484140476395396,1.0,4.0,3,3,1.0,2.957661115402472,1,1,1,"contigs_cluasted1008;size=1,contigs_cluasted1233;size=3,contigs_cluasted1301;size=1"
667,VC_653_0,1,0,33.246643764068565,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted820;size=1
668,VC_654_0,2,300.0,455.4161127187968,0.397132116920671,0.05060400887859469,4.69041575982343,4.69041575982343,1,1,1.0,4.69041575982343,1,1,1,"contigs_cluasted100;size=1,contigs_cluasted120;size=1"
669,VC_655_0,2,121.50310851298387,757.9493582401285,0.1381576754927601,0.04674422477109791,8.0,8.0,1,1,1.0,8.0,1,1,1,"contigs_cluasted140;size=1,contigs_cluasted702;size=1"
670,VC_655_1,1,0,416.61612246653414,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted133;size=1
671,VC_656_0,2,11.696465690219455,54.05067922704817,0.1779007393391394,0.10150855302460687,3.7416573867739413,3.7416573867739413,1,1,1.0,3.7416573867739413,1,1,1,"contigs_cluasted1119;size=1,contigs_cluasted812;size=1"
672,VC_657_0,2,24.49443781297377,205.62795655469498,0.10644091323784323,0.06390380047377232,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"contigs_cluasted1312;size=1,contigs_cluasted2925;size=2"
673,VC_658_0,2,23.307454326023564,22.269213030434344,0.5113900528034342,0.12078329348448641,5.291502622129181,5.291502622129181,1,1,1.0,5.291502622129181,1,1,1,"contigs_cluasted1020;size=1,contigs_cluasted606;size=1"
674,VC_659_0,2,82.18993394102182,202.14651958822688,0.289058729265494,0.05426320639253301,6.4031242374328485,6.4031242374328485,1,1,1.0,6.4031242374328485,1,1,1,"contigs_cluasted618;size=1,contigs_cluasted87;size=2"
675,VC_65_0,1,0,200.01629396860918,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1724;size=1
676,VC_660_0,2,71.54469131005591,991.03012504559,0.06733143888675577,0.05833872457923529,7.615773105863909,7.615773105863909,1,1,1.0,7.615773105863909,1,1,1,"contigs_cluasted131;size=1,contigs_cluasted580;size=1"
677,VC_660_1,1,0,789.0720656850463,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted14;size=1
678,VC_661_0,2,154.52600272595626,596.5391697889061,0.20574246867091744,0.06289321231947,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"contigs_cluasted207;size=1,contigs_cluasted230;size=1"
679,VC_661_1,1,0,739.7495746712873,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted25;size=2
680,VC_661_2,1,0,1527.5387290186382,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted4;size=6
681,VC_662_0,3,595.4670045212131,3292.7503485671223,0.15314653231724434,0.006894181045306445,7.211102550927978,8.660254037844387,3,3,1.0,7.977871445690305,1,1,1,"contigs_cluasted33;size=5,contigs_cluasted45;size=1,contigs_cluasted73;size=1"
682,VC_662_1,2,300.0,3357.927099985182,0.08201366287513365,0.05943955642560801,8.426149773176359,8.426149773176359,1,1,1.0,8.426149773176359,1,1,1,"contigs_cluasted13;size=6,contigs_cluasted8;size=1"
683,VC_662_2,1,0,1122.1104201594371,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted40;size=1
684,VC_662_3,1,0,2059.410351702678,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted7;size=5
685,VC_663_0,1,0,443.88021614218474,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted1063;size=1
686,VC_663_1,1,0,479.4480181147433,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted416;size=1
687,VC_665_0,10,3452.8878824644853,3479.088356768976,0.49811017281361974,1.1369244745229675e-27,5.5677643628300215,8.94427190999916,45,45,1.0,7.419419361654138,1,1,1,"contigs_cluasted367;size=1,contigs_cluasted389;size=1,contigs_cluasted398;size=1,contigs_cluasted438;size=1,contigs_cluasted503;size=1,contigs_cluasted672;size=2,contigs_cluasted771;size=1,contigs_cluasted796;size=1,contigs_cluasted844;size=1,contigs_cluasted879;size=2"
688,VC_666_0,2,61.199144845411894,128.5263232995657,0.3225668406238794,0.05426320639253301,2.23606797749979,2.23606797749979,1,1,1.0,2.23606797749979,1,1,1,"contigs_cluasted3095;size=1,contigs_cluasted3389;size=1"
689,VC_667_0,2,22.238832312929482,107.59852099513752,0.17128223693965075,0.3312602917700287,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"contigs_cluasted2005;size=1,contigs_cluasted2303;size=1"
690,VC_669_0,2,9.522505035013037,53.38019450136637,0.15138467991355048,0.06605891120943796,5.477225575051661,5.477225575051661,1,1,1.0,5.477225575051661,1,1,1,"contigs_cluasted1360;size=1,contigs_cluasted2338;size=1"
691,VC_66_0,32,53400.79165443992,1082.0819215262939,0.9801390446115598,5.936654195236499e-69,1.4142135623730951,9.539392014169456,496,464,0.9354838709677419,7.365418269644445,10,1,1,"Citrobacter~virus~Stevie,Cronobacter~virus~Esp2949-1,Enterobacter~phage~Ec_L1,Enterobacteria~phage~vB_EcoS_NBD2,Enterobacteria~phage~vB_EcoS_Rogue1,Escherichia~phage~ADB-2,Escherichia~phage~C119,Escherichia~phage~EB49,Escherichia~phage~JMPW1,Escherichia~phage~JMPW2,Escherichia~phage~SRT8,Escherichia~phage~e4/1c,Escherichia~phage~vB_EcoS_AHP42,Escherichia~phage~vB_EcoS_AHS24,Escherichia~phage~vB_EcoS_AKS96,Escherichia~phage~vB_Eco_ACG-M12,Escherichia~virus~KP26,Escherichia~virus~Rtp,Escherichia~virus~T1,Escherichia~virus~TLS,Klebsiella~phage~1513,Klebsiella~phage~KLPN1,Klebsiella~phage~KP36,Klebsiella~phage~PKP126,Klebsiella~phage~Sushi,Salmonella~phage~36,Salmonella~phage~phSE-2,Salmonella~virus~SP126,Shigella~phage~pSf-1,Shigella~phage~pSf-2,Shigella~phage~vB_SsoS-ISF002,Shigella~virus~Shfl1"
692,VC_670_0,2,10.789914968044211,217.08082195208573,0.047351033809251875,0.32403843406957306,5.0,5.0,1,1,1.0,5.0,1,1,1,"contigs_cluasted1038;size=1,contigs_cluasted1985;size=1"
693,VC_671_0,2,144.07000777159303,984.1484309776661,0.1276969094134898,0.05011205280886897,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"contigs_cluasted128;size=1,contigs_cluasted192;size=1"
694,VC_673_0,2,269.08497916597315,423.6539661836075,0.3884363380640932,0.05331159898779313,5.291502622129181,5.291502622129181,1,1,1.0,5.291502622129181,1,1,1,"contigs_cluasted39;size=2,contigs_cluasted69;size=3"
695,VC_674_0,1,0,100.87297354176803,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted110;size=1
696,VC_676_0,1,0,2.119841622104404,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted2828;size=1
697,VC_677_0,5,28.16996409765654,25.03686471396186,0.5294426434883723,0.004428839539314355,3.0,5.744562646538029,10,10,1.0,4.3785378567299365,1,1,1,"contigs_cluasted1055;size=1,contigs_cluasted1829;size=1,contigs_cluasted1990;size=1,contigs_cluasted2064;size=1,contigs_cluasted442;size=1"
698,VC_678_0,1,0,277.6941285699247,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted151;size=1
699,VC_678_1,1,0,660.8835989085425,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted19;size=2
700,VC_678_2,1,0,267.30040176688607,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted148;size=1
701,VC_679_0,2,249.37687288952722,1708.296260710074,0.12738432612138598,0.05538261478231143,5.196152422706632,5.196152422706632,1,1,1.0,5.196152422706632,1,1,1,"contigs_cluasted159;size=2,contigs_cluasted97;size=2"
702,VC_679_1,8,2388.78031927054,1804.6468990551425,0.5696486894612929,0.00015510320915226552,3.3166247903554,9.273618495495704,28,26,0.9285714285714286,7.4035440168721305,1,1,1,"contigs_cluasted124;size=1,contigs_cluasted129;size=1,contigs_cluasted130;size=1,contigs_cluasted201;size=1,contigs_cluasted235;size=2,contigs_cluasted462;size=1,contigs_cluasted659;size=2,contigs_cluasted939;size=1"
703,VC_67_0,8,1968.1851936452288,330.99846173910817,0.856036528024214,5.802317748205366e-13,3.3166247903554,9.327379053088816,28,22,0.7857142857142857,7.742418067541763,3,1,1,"Edwardsiella~phage~MSW-3,Edwardsiella~phage~PEi21,Iodobacteriophage~phiPLPE,Klebsiella~phage~JD001,Klebsiella~phage~vB_KpnM_KpV52,Klebsiella~phage~vB_KpnM_KpV79,Vibrio~phage~CP-T1,Vibrio~phage~vB_VchM-138"
704,VC_680_0,4,156.03909860461619,133.19146172260355,0.5394972731376727,0.002244943711657616,5.0,8.18535277187245,6,6,1.0,6.691839071809745,1,1,1,"contigs_cluasted2036;size=1,contigs_cluasted272;size=1,contigs_cluasted321;size=2,contigs_cluasted93;size=1"
705,VC_681_0,2,103.4717704809352,343.76327239612925,0.231358817089334,0.05329003192368229,6.782329983125268,6.782329983125268,1,1,1.0,6.782329983125268,1,1,1,"contigs_cluasted106;size=1,contigs_cluasted297;size=1"
706,VC_681_1,1,0,209.30631777895246,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted35;size=1
707,VC_682_0,3,563.7559302672283,176.25495685246813,0.7618211300397274,0.0036938480083175047,3.0,6.855654600401044,3,3,1.0,5.445465099602967,1,1,1,"contigs_cluasted135;size=2,contigs_cluasted42;size=3,contigs_cluasted46;size=1"
708,VC_683_0,2,10.752369554037971,82.09121302367448,0.11581166145800074,0.06153896456694941,5.830951894845301,5.830951894845301,1,1,1.0,5.830951894845301,1,1,1,"contigs_cluasted193;size=1,contigs_cluasted2367;size=2"
709,VC_684_0,2,47.41357223567872,4.136314654409136,0.9197609363677484,0.18554668476134878,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"contigs_cluasted1073;size=1,contigs_cluasted1357;size=1"
710,VC_685_0,2,10.34002982846075,46.781257902859245,0.18101885022440137,0.06289321231947,6.557438524302,6.557438524302,1,1,1.0,6.557438524302,1,1,1,"contigs_cluasted1084;size=1,contigs_cluasted477;size=1"
711,VC_686_0,2,12.219195931969884,5.551187977366041,0.6876157540721646,0.18554668476134878,3.1622776601683795,3.1622776601683795,1,1,1.0,3.1622776601683795,1,1,1,"contigs_cluasted1435;size=1,contigs_cluasted1904;size=1"
712,VC_688_0,3,160.05461232055666,64.20729368630411,0.7136950504454384,0.0048782602435154645,6.0,6.244997998398398,3,3,1.0,6.10925350956554,1,1,1,"contigs_cluasted1142;size=1,contigs_cluasted256;size=3,contigs_cluasted877;size=1"
713,VC_689_0,2,3.9694985358245085,0,1.0,0.0,4.358898943540674,4.358898943540674,1,1,1.0,4.358898943540674,1,1,1,"contigs_cluasted1150;size=1,contigs_cluasted2264;size=2"
714,VC_68_0,3,330.18967354297024,414.3479489829401,0.4434828590968611,0.0017742816524510996,6.48074069840786,9.1104335791443,3,2,0.6666666666666666,7.577534235365003,1,1,1,"Mannheimia~phage~vB_MhS_1152AP2,Mannheimia~phage~vB_MhS_535AP2,Mannheimia~phage~vB_MhS_587AP2"
715,VC_690_0,2,103.15246886270909,32.55253128086569,0.7601228307989729,0.09521513191276199,4.123105625617661,4.123105625617661,1,1,1.0,4.123105625617661,1,1,1,"contigs_cluasted395;size=1,contigs_cluasted412;size=1"
716,VC_691_0,2,22.257877718166394,5.620414340437374,0.7983945957441533,0.18554668476134878,3.605551275463989,3.605551275463989,1,1,1.0,3.605551275463989,1,1,1,"contigs_cluasted2734;size=1,contigs_cluasted2955;size=1"
717,VC_692_0,3,29.857490436102673,27.486485319975024,0.520673532702137,0.2593025082143628,5.385164807134504,6.708203932499369,3,3,1.0,6.191369812680578,1,1,1,"contigs_cluasted1201;size=1,contigs_cluasted2292;size=1,contigs_cluasted526;size=1"
718,VC_693_0,2,17.57090869032403,25.485970799252378,0.4080859760071036,0.0733965436542855,7.810249675906654,7.810249675906654,1,1,1.0,7.810249675906654,1,1,1,"contigs_cluasted479;size=1,contigs_cluasted490;size=1"
719,VC_694_0,2,92.10829446578826,9.831401645310812,0.903556690667431,0.12078329348448641,3.3166247903554,3.3166247903554,1,1,1.0,3.3166247903554,1,1,1,"contigs_cluasted426;size=1,contigs_cluasted617;size=1"
720,VC_695_0,3,24.606970351948366,140.85593832195127,0.14871593004837527,0.09452535268492085,5.916079783099616,8.48528137423857,3,3,1.0,7.1809298619603465,1,1,1,"contigs_cluasted1960;size=1,contigs_cluasted711;size=1,contigs_cluasted969;size=1"
721,VC_696_0,4,197.57039765788235,145.6952844624681,0.5755611701044245,0.00013365742492012366,1.7320508075688772,4.242640687119285,6,6,1.0,3.5479008761447735,1,1,1,"contigs_cluasted1945;size=3,contigs_cluasted2093;size=1,contigs_cluasted3546;size=1,contigs_cluasted5576;size=1"
722,VC_698_0,2,14.970625123078113,7.5271683419195625,0.6654263737628129,0.18554668476134878,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"contigs_cluasted1474;size=1,contigs_cluasted1938;size=1"
723,VC_699_0,2,1.1295523194029693,3.3221422211736833,0.25373536057050583,0.27014568730370997,4.58257569495584,4.58257569495584,1,1,1.0,4.58257569495584,1,1,1,"contigs_cluasted2529;size=1,contigs_cluasted861;size=1"
724,VC_69_0,15,4263.520461887774,1616.5883059683206,0.7250751015346042,1.3850690762698734e-42,2.0,8.06225774829855,105,105,1.0,6.196021686436553,6,1,1,"Aquamicrobium~phage~P14,Burkholderia~phage~JG068,Caulobacter~phage~Percy,Escherichia~phage~phiKT,Pseudomonas~phage~Andromeda,Pseudomonas~phage~Bf7,Pseudomonas~phage~PollyC,Pseudomonas~phage~VSW-3,Ralstonia~phage~RSB1,Ralstonia~phage~RSJ2,Ralstonia~phage~RSJ5,Xanthomonas~phage~f20-Xaj,Xanthomonas~phage~f30-Xaj,Xylella~phage~Paz,Xylella~phage~Prado"
725,VC_6_0,2,225.34278738623559,210.27790660896682,0.5172912822840261,0.05531400167449016,2.0,2.0,1,1,1.0,2.0,1,1,1,"Roseobacter~phage~RDJL~Phi~1,Roseobacter~phage~RDJL~Phi~2"
726,VC_700_0,3,87.54121307613985,68.76629451386127,0.5600576352721511,0.007124039836173583,4.69041575982343,4.898979485566356,3,3,1.0,4.829458243652047,1,1,1,"contigs_cluasted484;size=1,contigs_cluasted524;size=1,contigs_cluasted933;size=1"
727,VC_701_0,2,1.7808523116954946,19.61507452447448,0.08323323992139245,0.3312602917700287,6.164414002968976,6.164414002968976,1,1,1.0,6.164414002968976,1,1,1,"contigs_cluasted2738;size=1,contigs_cluasted431;size=1"
728,VC_702_0,2,5.912038861362375,47.63190317014647,0.1104147105546195,0.3638617733347751,5.656854249492381,5.656854249492381,1,1,1.0,5.656854249492381,1,1,1,"contigs_cluasted1350;size=1,contigs_cluasted765;size=1"
729,VC_703_0,2,30.842871449980887,71.10377439065516,0.30253934492552853,0.07375069995131636,6.164414002968976,6.164414002968976,1,1,1.0,6.164414002968976,1,1,1,"contigs_cluasted1392;size=1,contigs_cluasted361;size=2"
730,VC_704_0,4,395.9130452293818,163.8009875884947,0.7073487924470292,6.583987896602246e-05,4.795831523312719,8.774964387392123,6,6,1.0,6.587360400140024,1,1,1,"contigs_cluasted482;size=1,contigs_cluasted501;size=2,contigs_cluasted589;size=2,contigs_cluasted867;size=1"
731,VC_705_0,3,141.5130751793485,64.37841443846635,0.6873187203707716,0.007124039836173583,2.8284271247461903,5.0,3,3,1.0,4.137000939900677,1,1,1,"contigs_cluasted1436;size=1,contigs_cluasted1694;size=1,contigs_cluasted784;size=1"
732,VC_706_0,2,5.069459597252091,42.37144056331154,0.10685841921410671,0.4232252984382953,4.123105625617661,4.123105625617661,1,1,1.0,4.123105625617661,1,1,1,"contigs_cluasted1503;size=1,contigs_cluasted1593;size=1"
733,VC_707_0,4,187.028166172591,11.242057137267123,0.9432993167123338,0.00405655863278289,2.23606797749979,5.916079783099616,6,6,1.0,4.608486330129774,1,1,1,"contigs_cluasted1574;size=1,contigs_cluasted1881;size=3,contigs_cluasted338;size=1,contigs_cluasted346;size=1"
734,VC_708_0,7,142.58880239590778,48.973968142765244,0.7443450624301851,7.030772078570093e-05,1.4142135623730951,4.123105625617661,21,21,1.0,2.740333272389279,1,1,1,"contigs_cluasted2576;size=1,contigs_cluasted2621;size=6,contigs_cluasted2740;size=1,contigs_cluasted3703;size=1,contigs_cluasted3848;size=4,contigs_cluasted8051;size=1,contigs_cluasted8106;size=1"
735,VC_709_0,5,155.99021737923567,236.93709039432224,0.39699510391151555,3.570151999016236e-07,0.0,1.7320508075688772,10,10,1.0,1.0974691494688162,1,1,1,"contigs_cluasted7043;size=1,contigs_cluasted7044;size=1,contigs_cluasted7065;size=1,contigs_cluasted7078;size=1,contigs_cluasted7087;size=1"
736,VC_70_0,5,853.3489860210946,785.7112585227297,0.5206330815854756,7.583110884950808e-08,1.7320508075688772,5.291502622129181,10,10,1.0,4.187255127964258,1,1,1,"Aeromonas~phage~phiAS7,Cronobacter~phage~Dev-CD-23823,Cronobacter~phage~vB_CskP_GAP227,Yersinia~phage~phi80-18,Yersinia~phage~vB_YenP_ISAO8"
